WELL_NAME,D_DATE,OIL,GAS,GAS_SALES,WATER
WELL A,9/21/16,95.48,107.64,,98.13
WELL A,9/22/16,114.52,106.01,,93.54
WELL A,9/23/16,98.65,105.62,,76.12
WELL A,9/24/16,85.27,105.75,,73.06
WELL A,9/25/16,90.67,105.3,,93.85
WELL A,9/26/16,112.05,103.74,,91.71
WELL A,9/27/16,101.09,104.75,,121.97
WELL A,9/28/16,85.68,136.02,,62.39
WELL A,9/29/16,102.53,105.13,,89.07
WELL A,9/30/16,96.76,97.36,,56.06
WELL A,10/1/16,77.14,70.31,,118.76
WELL A,10/2/16,114.26,86.35,,114.03
WELL A,10/3/16,92.33,134.88,,83.73
WELL A,10/4/16,104.43,103.67,,131.16
WELL A,10/5/16,89.7,129.27,,77.35
WELL A,10/6/16,99.05,208.97,,90.83
WELL A,10/7/16,93,218.11,,81.24
WELL A,10/8/16,97.98,216.5,,82.66
WELL A,10/9/16,80.15,89.3,,75.83
WELL A,10/10/16,95.07,85.61,,83.43
WELL A,10/11/16,82.78,82.33,,77.81
WELL A,10/12/16,81.92,82.14,,68.12
WELL A,10/13/16,68.44,83.03,,94.34
WELL A,10/14/16,87.61,84.53,,77.52
WELL A,10/15/16,75.38,85.31,,77.81
WELL A,10/16/16,109.8,86.51,,82.94
WELL A,10/17/16,77.96,83.4,,78.38
WELL A,10/18/16,77.6,80.83,,77.24
WELL A,10/19/16,79.68,85.49,,81.51
WELL A,10/20/16,75.09,84.37,,67.26
WELL A,10/21/16,82.49,87.56,,80.37
WELL A,10/22/16,84.48,86.84,,106.59
WELL A,10/23/16,86.04,88.23,,75.53
WELL A,10/24/16,75.46,88.36,,76.1
WELL A,10/25/16,86.19,87.26,,77.52
WELL A,10/26/16,78.39,86.81,,73.25
WELL A,10/27/16,87.22,85.41,,64.41
WELL A,10/28/16,81.4,89.17,,101.18
WELL A,10/29/16,78.68,86.08,,40.19
WELL A,10/30/16,76.87,84.5,,101.75
WELL A,10/31/16,72.77,84.93,,66.41
WELL A,11/1/16,77.19,84.74,,86.36
WELL A,11/2/16,79.69,75.84,,77.34
WELL A,11/3/16,84.28,77.51,,69.52
WELL A,11/4/16,88.17,73.41,,82.53
WELL A,11/5/16,89.75,64.2,,80.04
WELL A,11/6/16,87.72,66.76,,81.26
WELL A,11/7/16,85.88,53.79,,77.35
WELL A,11/8/16,88.04,46.14,,76.1
WELL A,11/9/16,86.52,45.91,,90.96
WELL A,11/10/16,85.5,45.35,,66.4
WELL A,11/11/16,82.1,135.49,,91.45
WELL A,11/12/16,63.32,118.48,,60.46
WELL A,11/13/16,83.56,98.45,,94.21
WELL A,11/14/16,108.65,158.82,,117.61
WELL A,11/15/16,100.97,142.24,,97.98
WELL A,11/16/16,105.76,144.6,,112.81
WELL A,11/17/16,76.64,143.78,,77.56
WELL A,11/18/16,86.29,140.82,,99.15
WELL A,11/19/16,102.08,140.99,,98.81
WELL A,11/20/16,95.8,140.38,,89.33
WELL A,11/21/16,100.19,141.28,,99.48
WELL A,11/22/16,106.69,143.01,,96.1
WELL A,11/23/16,86.68,142.27,,82.57
WELL A,11/24/16,97.34,141.65,,89.33
WELL A,11/25/16,102.3,140,,100.84
WELL A,11/26/16,103.08,140.99,,95.42
WELL A,11/27/16,92.77,140.75,,93.73
WELL A,11/28/16,91.61,142.39,,75.8
WELL A,11/29/16,98.86,141.12,,89.33
WELL A,11/30/16,88.47,139.84,,87.3
WELL A,12/1/16,94.84,141.12,,70.38
WELL A,12/2/16,109.7,142.6,,92.72
WELL A,12/3/16,95.15,111.17,,86.39
WELL A,12/4/16,94.65,111.13,,88.19
WELL A,12/5/16,96.4,110.5,,86.61
WELL A,12/6/16,83.86,105.56,,100.93
WELL A,12/7/16,90.29,113.72,,87.29
WELL A,12/8/16,93.51,110.5,,35.12
WELL A,12/9/16,100.74,130.25,,162.01
WELL A,12/10/16,142.63,109.96,,163.88
WELL A,12/11/16,98.47,74.01,,121.47
WELL A,12/12/16,96.13,102.2,,88.56
WELL A,12/13/16,81.66,90.52,,54.02
WELL A,12/14/16,82.52,89.22,,59.9
WELL A,12/15/16,88.97,89.44,,67.46
WELL A,12/16/16,86.61,88.14,,67.18
WELL A,12/17/16,88.2,88.42,,62.98
WELL A,12/18/16,82.4,85.82,,67.74
WELL A,12/19/16,92.91,89.19,,69.13
WELL A,12/20/16,89.29,91.67,,62.7
WELL A,12/21/16,92.14,91.95,,72.77
WELL A,12/22/16,74.28,90.49,,55.98
WELL A,12/23/16,82.4,89.87,,62.98
WELL A,12/24/16,84.06,94.73,,68.3
WELL A,12/25/16,45.05,55.43,,35.36
WELL A,12/26/16,91.47,58.07,,45.06
WELL A,12/27/16,79.6,95.88,,66.9
WELL A,12/28/16,92.05,96.44,,77.81
WELL A,12/29/16,0,0,,0
WELL A,12/30/16,0,0,,0
WELL A,12/31/16,0,0,,0
WELL A,1/1/17,0,0,,0
WELL A,1/2/17,86.65,6.18,,134.35
WELL A,1/3/17,106.38,69.38,,101.88
WELL A,1/4/17,90.29,80.18,,87.05
WELL A,1/5/17,104.07,82.6,,93.21
WELL A,1/6/17,106.53,84.89,,82.01
WELL A,1/7/17,87.18,81.88,,88.17
WELL A,1/8/17,107.48,83.68,,84.25
WELL A,1/9/17,94.64,89.75,,68.85
WELL A,1/10/17,94.74,88.94,,68.85
WELL A,1/11/17,95.87,88.7,,136.87
WELL A,1/12/17,101.78,89.01,,83.69
WELL A,1/13/17,96.06,92.16,,66.9
WELL A,1/14/17,97.94,110.04,,52.12
WELL A,1/15/17,88.54,90.69,,48.94
WELL A,1/16/17,89.85,108.38,,77.09
WELL A,1/17/17,80.14,112.93,,79.44
WELL A,1/18/17,85.41,108.57,,77.05
WELL A,1/19/17,74.81,105.83,,80.35
WELL A,1/20/17,80.89,64.71,,149.62
WELL A,1/21/17,98.53,75.65,,23.79
WELL A,1/22/17,92.84,99.13,,84.64
WELL A,1/23/17,97.92,91.29,,81.06
WELL A,1/24/17,93.89,104.61,,82.51
WELL A,1/25/17,86.34,106.5,,83.46
WELL A,1/26/17,87.5,107.03,,74.99
WELL A,1/27/17,85.73,108.14,,79.16
WELL A,1/28/17,86.25,110.26,,73.8
WELL A,1/29/17,94.47,114.55,,74.88
WELL A,1/30/17,90.52,110.98,,94.21
WELL A,1/31/17,83.91,111.14,,60.02
WELL A,2/1/17,86.74,110.1,,104.39
WELL A,2/2/17,92.05,108.52,,92.75
WELL A,2/3/17,85.18,101.41,,67.89
WELL A,2/4/17,91.79,101.55,,80.14
WELL A,2/5/17,82.71,104,,76.14
WELL A,2/6/17,94.77,104.69,,74.55
WELL A,2/7/17,81.93,103.83,,65.15
WELL A,2/8/17,90.07,91.95,,74.53
WELL A,2/9/17,98.39,93.06,,77.34
WELL A,2/10/17,84.04,93.69,,68.91
WELL A,2/11/17,91.09,94.58,,70.79
WELL A,2/12/17,86.95,95.19,,76.43
WELL A,2/13/17,89.38,109.03,,78.22
WELL A,2/14/17,86.74,109.31,,66.98
WELL A,2/15/17,92.32,109.36,,82.93
WELL A,2/16/17,83.77,110.85,,73.22
WELL A,2/17/17,85.53,114.54,,79.89
WELL A,2/18/17,88.39,114.65,,71.87
WELL A,2/19/17,81.03,115.02,,72.53
WELL A,2/20/17,74.59,116.4,,79.55
WELL A,2/21/17,88.27,109.68,,104.29
WELL A,2/22/17,83.13,113.61,,115.99
WELL A,2/23/17,71.34,104.78,,78.22
WELL A,2/24/17,80.93,105.82,,70.53
WELL A,2/25/17,81.96,105.67,,76.88
WELL A,2/26/17,82.06,107.34,,72.53
WELL A,2/27/17,74.79,108.86,,72.2
WELL A,2/28/17,87.01,107.12,,78.89
WELL A,3/1/17,84.61,99.95,,92.92
WELL A,3/2/17,78.69,99.4,,74.54
WELL A,3/3/17,73.68,100.8,,76.27
WELL A,3/4/17,80.22,97.26,,79.55
WELL A,3/5/17,79.01,102.38,,79.57
WELL A,3/6/17,94.75,104.82,,46.15
WELL A,3/7/17,78.07,102.1,,56.39
WELL A,3/8/17,76.2,99.71,,102.81
WELL A,3/9/17,92.52,94.76,,77.36
WELL A,3/10/17,85.58,107.55,,61.09
WELL A,3/11/17,78.96,95.24,,63.83
WELL A,3/12/17,77.17,93.93,,70.3
WELL A,3/13/17,95.33,90.83,,56.12
WELL A,3/14/17,78.05,89.6,,68.23
WELL A,3/15/17,95.92,92.64,,63.8
WELL A,3/16/17,67.61,93.36,,52.97
WELL A,3/17/17,67.11,93.54,,68.4
WELL A,3/18/17,80.95,94.41,,72.77
WELL A,3/19/17,89.06,97.89,,73.71
WELL A,3/20/17,68.96,101.07,,69.96
WELL A,3/21/17,89.95,104.62,,74.64
WELL A,3/22/17,71.4,104.12,,61.84
WELL A,3/23/17,82.92,104.75,,103.38
WELL A,3/24/17,72.96,103.85,,64.34
WELL A,3/25/17,82.01,107.66,,103.38
WELL A,3/26/17,80.57,112.42,,76.2
WELL A,3/27/17,84.54,112.55,,72.14
WELL A,3/28/17,84.33,119.04,,86.51
WELL A,3/29/17,86.94,117.5,,74.95
WELL A,3/30/17,82.11,121.48,,67.77
WELL A,3/31/17,80.14,122.42,,81.2
WELL A,4/1/17,87.08,120.15,,92.44
WELL A,4/2/17,84.52,121.56,,52.88
WELL A,4/3/17,64.94,111,,31.91
WELL A,4/4/17,97.44,114.92,,69.44
WELL A,4/5/17,89.05,112.86,,80.73
WELL A,4/6/17,78.14,111,,85.32
WELL A,4/7/17,85.11,108.96,,60.63
WELL A,4/8/17,79.71,97.94,,71.08
WELL A,4/9/17,79.63,102.55,,69.05
WELL A,4/10/17,77.78,102.16,,75.63
WELL A,4/11/17,80.99,99.72,,76.52
WELL A,4/12/17,74.45,101.26,,85.79
WELL A,4/13/17,85.98,100.59,,56.2
WELL A,4/14/17,95.88,103.35,,89.97
WELL A,4/15/17,66.63,102.55,,54.1
WELL A,4/16/17,75.19,100.68,,66.66
WELL A,4/17/17,78.92,96.77,,62.77
WELL A,4/18/17,78.2,98.57,,61.88
WELL A,4/19/17,72.21,99.27,,49.62
WELL A,4/20/17,76.74,99.02,,61.88
WELL A,4/21/17,75.56,97.31,,71.44
WELL A,4/22/17,78.03,98.53,,75.33
WELL A,4/23/17,74.16,99.34,,79.81
WELL A,4/24/17,82.86,98.28,,89.97
WELL A,4/25/17,76.18,98.6,,74.13
WELL A,4/26/17,83.84,97.57,,119.57
WELL A,4/27/17,78.5,97.76,,93.66
WELL A,4/28/17,72.91,96.67,,101.63
WELL A,4/29/17,77.53,95.97,,97.64
WELL A,4/30/17,79.62,93.01,,101.63
WELL A,5/1/17,68.73,98.04,,76.82
WELL A,5/2/17,68.03,101.52,,89.39
WELL A,5/3/17,72.76,103.15,,109.84
WELL A,5/4/17,66.77,100.77,,82.36
WELL A,5/5/17,70.86,99.98,,53.81
WELL A,5/6/17,68.21,99.2,,85.87
WELL A,5/7/17,66.3,100.77,,41.37
WELL A,5/8/17,66.05,99.25,,87.23
WELL A,5/9/17,66.56,99.62,,87.23
WELL A,5/10/17,66.43,96.79,,98.03
WELL A,5/11/17,66.79,97.41,,85.43
WELL A,5/12/17,69.22,98.37,,82.74
WELL A,5/13/17,66.72,99.06,,104.32
WELL A,5/14/17,65.24,89.68,,91.12
WELL A,5/15/17,71.5,88.76,,93.02
WELL A,5/16/17,68.91,88.85,,98.57
WELL A,5/17/17,75.25,89.49,,103.55
WELL A,5/18/17,64.35,90.26,,97.58
WELL A,5/19/17,70.63,92.3,,98.57
WELL A,5/20/17,72.42,90.99,,90.61
WELL A,5/21/17,68.81,88.35,,116.49
WELL A,5/22/17,70.13,90.43,,98.57
WELL A,5/23/17,69.96,90.72,,60.74
WELL A,5/24/17,71.79,91.05,,103.55
WELL A,5/25/17,78.21,89.26,,97.58
WELL A,5/26/17,59.94,88.68,,98.57
WELL A,5/27/17,73.39,87.1,,90.61
WELL A,5/28/17,69.06,87.18,,107.53
WELL A,5/29/17,69.45,87.1,,111.02
WELL A,5/30/17,58.83,86.54,,96.58
WELL A,5/31/17,67,87.21,,102.55
WELL A,6/1/17,70.6,88.98,,87.76
WELL A,6/2/17,68.88,89.92,,105.45
WELL A,6/3/17,64.79,89.31,,102.22
WELL A,6/4/17,69.88,90.79,,97.28
WELL A,6/5/17,68.63,87.93,,92
WELL A,6/6/17,70.5,85.66,,90.2
WELL A,6/7/17,73.06,85.77,,88.22
WELL A,6/8/17,60.88,85.53,,78.14
WELL A,6/9/17,74.87,84.44,,97.41
WELL A,6/10/17,55.05,85.34,,88.28
WELL A,6/11/17,64.88,61.89,,70.25
WELL A,6/12/17,69.2,87.59,,86.78
WELL A,6/13/17,73.98,86.12,,87.6
WELL A,6/14/17,55.08,84.47,,80.99
WELL A,6/15/17,65.3,86.82,,80.17
WELL A,6/16/17,71.75,85.47,,76.86
WELL A,6/17/17,58.06,84.97,,79.34
WELL A,6/18/17,57.76,80.56,,78.51
WELL A,6/19/17,67.75,83.12,,80.99
WELL A,6/20/17,65.53,82.68,,71.07
WELL A,6/21/17,77.58,82.06,,94.21
WELL A,6/22/17,57.67,84.09,,75.62
WELL A,6/23/17,70.89,84.35,,88.43
WELL A,6/24/17,60.06,81.91,,87.6
WELL A,6/25/17,47.59,80.44,,57.02
WELL A,6/26/17,61.59,83.29,,77.69
WELL A,6/27/17,67.64,82.53,,85.12
WELL A,6/28/17,64.34,80.56,,69.42
WELL A,6/29/17,56.42,81.24,,78.51
WELL A,6/30/17,62.3,79.85,,87.6
WELL A,7/1/17,67.29,80.8,,76.03
WELL A,7/2/17,63.47,77.06,,82.33
WELL A,7/3/17,67.36,78.55,,109.73
WELL A,7/4/17,63.26,77.62,,100.76
WELL A,7/5/17,65.73,78.58,,96.18
WELL A,7/6/17,61.93,77.33,,98.58
WELL A,7/7/17,67.82,77.82,,123.17
WELL A,7/8/17,64.93,75.06,,126.28
WELL A,7/9/17,76.74,86.01,,76.19
WELL A,7/10/17,79.73,83.05,,101.06
WELL A,7/11/17,79.34,80.04,,128.72
WELL A,7/12/17,90.07,80.18,,159.17
WELL A,7/13/17,68.43,81.49,,98.27
WELL A,7/14/17,70.59,80.78,,122.49
WELL A,7/15/17,77.71,80.47,,118.77
WELL A,7/16/17,73.79,80.26,,118.77
WELL A,7/17/17,70.32,78.48,,124.23
WELL A,7/18/17,72.27,79.58,,120.14
WELL A,7/19/17,75.69,82.61,,122.87
WELL A,7/20/17,72.88,78.01,,126.96
WELL A,7/21/17,75.08,81.25,,148.12
WELL A,7/22/17,77.12,80.09,,120.82
WELL A,7/23/17,70.15,80.06,,129.69
WELL A,7/24/17,78.54,78.66,,116.04
WELL A,7/25/17,70.8,80.5,,128.33
WELL A,7/26/17,76.38,79.76,,118.77
WELL A,7/27/17,74.4,80.15,,120.14
WELL A,7/28/17,81.04,79.08,,120.14
WELL A,7/29/17,70.63,80.21,,125.6
WELL A,7/30/17,74.04,79.91,,120.14
WELL A,7/31/17,79.26,81.27,,120.14
WELL A,8/1/17,75.95,79.28,,121.5
WELL A,8/2/17,77.3,79.45,,125.16
WELL A,8/3/17,72.5,78.59,,123.08
WELL A,8/4/17,72.27,79.14,,128.33
WELL A,8/5/17,62.92,77.3,,100.67
WELL A,8/6/17,62.24,71.83,,121.04
WELL A,8/7/17,66.97,77.4,,117.99
WELL A,8/8/17,65.05,76.09,,112.82
WELL A,8/9/17,69.62,76.39,,100
WELL A,8/10/17,68.15,89.1,,135.9
WELL A,8/11/17,57.35,46.34,,100
WELL A,8/12/17,58.42,76,,131.41
WELL A,8/13/17,71.75,70.08,,106.41
WELL A,8/14/17,66.44,75.92,,107.69
WELL A,8/15/17,64.05,76.68,,117.95
WELL A,8/16/17,74.99,76.09,,138.46
WELL A,8/17/17,67.91,76.8,,107.69
WELL A,8/18/17,63.46,76.45,,115.38
WELL A,8/19/17,50.07,73.38,,94.87
WELL A,8/20/17,43.46,55.69,,75.64
WELL A,8/21/17,48.56,55.28,,79.49
WELL A,8/22/17,59.73,75.89,,105.56
WELL A,8/23/17,64.03,74.9,,98.15
WELL A,8/24/17,57.94,75.67,,101.85
WELL A,8/25/17,55.76,75.2,,188.89
WELL A,8/26/17,61.03,57.64,,150
WELL A,8/27/17,66.18,69.34,,146.15
WELL A,8/28/17,71.27,74.38,,136.54
WELL A,8/29/17,71.87,75.74,,135.26
WELL A,8/30/17,78.34,77.33,,147.44
WELL A,8/31/17,69.68,77.57,,130.77
WELL A,9/1/17,71.56,79.16,,142.31
WELL A,9/2/17,82.91,83.17,,56.41
WELL A,9/3/17,77.29,92.02,,119.58
WELL A,9/4/17,75.43,91.27,,117.11
WELL A,9/5/17,75.41,88.73,,117.11
WELL A,9/6/17,75.04,66.42,,98.58
WELL A,9/7/17,65.05,66.51,,90.83
WELL A,9/8/17,70.25,82.46,,98.8
WELL A,9/9/17,61.35,79.53,,100.95
WELL A,9/10/17,66.39,74.55,,93.43
WELL A,9/11/17,60.37,75.42,,100.95
WELL A,9/12/17,63.37,75.62,,99.88
WELL A,9/13/17,73.73,76.76,,114.91
WELL A,9/14/17,62.14,79.95,,102.03
WELL A,9/15/17,63.89,74.39,,94.51
WELL A,9/16/17,55.61,73.55,,96.66
WELL A,9/17/17,71.46,75.76,,97.73
WELL A,9/18/17,64.5,76.31,,98.8
WELL A,9/19/17,62.23,76.34,,96.66
WELL A,9/20/17,73.52,74.3,,106.32
WELL A,9/21/17,47.6,75.92,,75.18
WELL A,9/22/17,60.86,72.96,,93.43
WELL A,9/23/17,60.96,73.58,,115.99
WELL A,9/24/17,62.68,75.14,,95.58
WELL A,9/25/17,60.55,75.64,,113.84
WELL A,9/26/17,50.56,65.96,,66.59
WELL A,9/27/17,75.31,71.68,,117.06
WELL A,9/28/17,56.15,54.75,,91.29
WELL A,9/29/17,59.8,76.17,,108.47
WELL A,9/30/17,53.94,72.6,,102.03
WELL A,10/1/17,58.66,71.6,,88.28
WELL A,10/2/17,65.32,68.83,,92.74
WELL A,10/3/17,59.59,77.94,,108.42
WELL A,10/4/17,58.75,75.84,,78.95
WELL A,10/5/17,49.2,76.37,,83.16
WELL A,10/6/17,61.99,75,,93.68
WELL A,10/7/17,66.68,73.84,,108.42
WELL A,10/8/17,48.12,73.69,,83.16
WELL A,10/9/17,60.1,72.87,,101.05
WELL A,10/10/17,52.56,74.97,,90.53
WELL A,10/11/17,66.12,71,,101.05
WELL A,10/12/17,50.15,72.09,,90.53
WELL A,10/13/17,60.98,62.62,,82.11
WELL A,10/14/17,55.74,69.12,,97.89
WELL A,10/15/17,58.13,73.31,,93.68
WELL A,10/16/17,60.41,71.56,,88.42
WELL A,10/17/17,56.5,70.9,,92.63
WELL A,10/18/17,62.73,70,,103.16
WELL A,10/19/17,49.61,66.78,,82.11
WELL A,10/20/17,57.65,68.43,,91.58
WELL A,10/21/17,65.49,70.72,,95.79
WELL A,10/22/17,50.22,27.23,,117.89
WELL A,10/23/17,52.36,62.43,,99.47
WELL A,10/24/17,54.49,57.15,,113.68
WELL A,10/25/17,37.71,75.44,,68.95
WELL A,10/26/17,37.82,48.46,,69.47
WELL A,10/27/17,0,0,,0
WELL A,10/28/17,0,0,,0
WELL A,10/29/17,0,0,,0
WELL A,10/30/17,0,0,,0
WELL A,10/31/17,0,0,,0
WELL A,11/1/17,0,0,,0
WELL A,11/2/17,21.69,28.93,,74.12
WELL A,11/3/17,31.15,38.8,,111.05
WELL A,11/4/17,37.67,24.96,,121.9
WELL A,11/5/17,58.28,21.27,,120.12
WELL A,11/6/17,53.85,22.53,,125.61
WELL A,11/7/17,58.83,22.82,,130.49
WELL A,11/8/17,69.36,26.33,,145.73
WELL A,11/9/17,59.11,27.78,,132.32
WELL A,11/10/17,66.15,28.11,,125
WELL A,11/11/17,63.13,31.14,,125.61
WELL A,11/12/17,67.44,31.19,,10.37
WELL A,11/13/17,68.93,31.28,,119.51
WELL A,11/14/17,66.17,31.48,,120.12
WELL A,11/15/17,63.61,30.77,,132.93
WELL A,11/16/17,55.82,30.53,,106.71
WELL A,11/17/17,74.88,37.44,,115.21
WELL A,11/18/17,80.35,31.69,,138.51
WELL A,11/19/17,67.22,38.52,,115.21
WELL A,11/20/17,73.25,37.3,,132.69
WELL A,11/21/17,72.24,38.86,,122.33
WELL A,11/22/17,76.01,37.51,,117.8
WELL A,11/23/17,65.74,36.73,,119.09
WELL A,11/24/17,57.66,37.07,,125.57
WELL A,11/25/17,81.78,36.19,,115.21
WELL A,11/26/17,60.71,37.78,,115.86
WELL A,11/27/17,70.24,37.43,,128.16
WELL A,11/28/17,71.2,37.69,,110.68
WELL A,11/29/17,71.17,29.71,,126.21
WELL A,11/30/17,66.94,38.02,,124.92
WELL A,12/1/17,70.41,37.81,,111.33
WELL A,12/2/17,73.39,37.81,,116.27
WELL A,12/3/17,71.1,36.39,,91.57
WELL A,12/4/17,78.24,89.53,,125.64
WELL A,12/5/17,78.87,86.94,,98.47
WELL A,12/6/17,84.72,89.29,,121.11
WELL A,12/7/17,74.09,92.47,,99.04
WELL A,12/8/17,76.82,94.11,,99.04
WELL A,12/9/17,92.68,93.45,,117.72
WELL A,12/10/17,70.65,97.01,,82.06
WELL A,12/11/17,75.24,95.52,,99.04
WELL A,12/12/17,86.96,95.95,,111.49
WELL A,12/13/17,71.97,94.97,,106.4
WELL A,12/14/17,78.03,95.52,,104.13
WELL A,12/15/17,81.53,94.35,,99.04
WELL A,12/16/17,82.76,98.03,,97.34
WELL A,12/17/17,81.6,102.88,,108.66
WELL A,12/18/17,86.54,104.41,,113.19
WELL A,12/19/17,96.1,113.22,,106.96
WELL A,12/20/17,90.42,117.14,,113.75
WELL A,12/21/17,82.13,114.2,,150.54
WELL A,12/22/17,83.3,125.05,,125.07
WELL A,12/23/17,89.95,117.73,,95.08
WELL A,12/24/17,90.12,113.18,,98.47
WELL A,12/25/17,82.98,111.07,,104.7
WELL A,12/26/17,84.92,101.87,,93.38
WELL A,12/27/17,65.64,103.16,,84.89
WELL A,12/28/17,52.59,77.73,,48.5
WELL A,12/29/17,81.06,78.05,,101.87
WELL A,12/30/17,80.4,94.86,,101.87
WELL A,12/31/17,86.37,105.94,,122.24
WELL A,1/1/18,80.68,109.11,,115.45
WELL A,1/2/18,81.57,114.87,,104.13
WELL A,1/3/18,90.38,112.99,,101.3
WELL A,1/4/18,82.58,114.95,,94.51
WELL A,1/5/18,69.18,116.9,,118.02
WELL A,1/6/18,74.1,119.85,,121.11
WELL A,1/7/18,65.65,153.41,,88.36
WELL A,1/8/18,64.31,139.16,,87.82
WELL A,1/9/18,69.6,144.67,,102.55
WELL A,1/10/18,76.03,159.08,,103.64
WELL A,1/11/18,64,110.61,,90
WELL A,1/12/18,63.42,149.91,,100.36
WELL A,1/13/18,75.13,116.07,,88.36
WELL A,1/14/18,67.47,123.5,,109.09
WELL A,1/15/18,83.86,134.08,,100.91
WELL A,1/16/18,62.57,135.72,,97.09
WELL A,1/17/18,76.68,135.72,,119.45
WELL A,1/18/18,71.4,181.57,,95.45
WELL A,1/19/18,78.32,196.47,,101.45
WELL A,1/20/18,88.25,196.41,,133.09
WELL A,1/21/18,73.92,195.65,,85.09
WELL A,1/22/18,64.58,201.38,,91.64
WELL A,1/23/18,77.04,197.23,,106.36
WELL A,1/24/18,76.56,203.84,,111.27
WELL A,1/25/18,75.71,213.39,,90
WELL A,1/26/18,72.86,202.53,,100.91
WELL A,1/27/18,63.87,198.22,,101.45
WELL A,1/28/18,71.04,207.22,,105.82
WELL A,1/29/18,83.22,197.4,,97.64
WELL A,1/30/18,68.47,197.56,,116.73
WELL A,1/31/18,71.53,206.08,,86.18
WELL A,2/1/18,71.19,190.57,,90.55
WELL A,2/2/18,55.98,169.98,,97.45
WELL A,2/3/18,77.81,169.23,,100.73
WELL A,2/4/18,71.31,172.8,,100.73
WELL A,2/5/18,71.85,170.38,,104.01
WELL A,2/6/18,66.72,177.48,,93.62
WELL A,2/7/18,65.79,183.81,,100.53
WELL A,2/8/18,68.19,184.6,,92.02
WELL A,2/9/18,62.46,185.02,,93.09
WELL A,2/10/18,71.85,210.47,,114.45
WELL A,2/11/18,74.51,210.59,,118.78
WELL A,2/12/18,72.71,208.7,,112.59
WELL A,2/13/18,66.4,210.22,,103.31
WELL A,2/14/18,62.29,209.65,,111.97
WELL A,2/15/18,67.15,213.74,,118.16
WELL A,2/16/18,73.92,205.36,,100.22
WELL A,2/17/18,53.17,197.99,,102.69
WELL A,2/18/18,76.47,185.45,,113.83
WELL A,2/19/18,63.68,183.18,,90.94
WELL A,2/20/18,69.37,180.53,,101.46
WELL A,2/21/18,57.49,179.46,,107.64
WELL A,2/22/18,54.22,151.1,,87.85
WELL A,2/23/18,64.76,170.77,,107.02
WELL A,2/24/18,58.94,172.97,,98.98
WELL A,2/25/18,65.28,182.36,,78.57
WELL A,2/26/18,52.41,175.81,,129.91
WELL A,2/27/18,65.73,176.88,,103.31
WELL A,2/28/18,68.81,175.55,,121.25
WELL A,3/1/18,51.53,172.97,,94.03
WELL A,3/2/18,71.44,173.41,,91.56
WELL A,3/3/18,58.24,174.23,,106.4
WELL A,3/4/18,62.34,172.09,,97.74
WELL A,3/5/18,61.24,168.18,,103.93
WELL A,3/6/18,61.88,165.03,,111.35
WELL A,3/7/18,61.94,165.36,,99.13
WELL A,3/8/18,55.75,178.24,,92.14
WELL A,3/9/18,62.44,153.6,,110.11
WELL A,3/10/18,66.87,152.3,,100.43
WELL A,3/11/18,59.98,149.27,,43.56
WELL A,3/12/18,65.29,149.72,,108.9
WELL A,3/13/18,67.71,146.55,,103.33
WELL A,3/14/18,70.94,148.44,,114.15
WELL A,3/15/18,63.57,154.15,,102.13
WELL A,3/16/18,65.07,147.72,,98.53
WELL A,3/17/18,65.38,152.76,,105.74
WELL A,3/18/18,62.09,141.01,,98.53
WELL A,3/19/18,62.99,150.21,,104.53
WELL A,3/20/18,57.58,139.57,,99.73
WELL A,3/21/18,69.35,121.33,,103.33
WELL A,3/22/18,66.03,120,,93.72
WELL A,3/23/18,64.77,119.5,,100.93
WELL A,3/24/18,65.53,117.29,,97.33
WELL A,3/25/18,60.44,111.19,,104.53
WELL A,3/26/18,70.03,124.55,,88.91
WELL A,3/27/18,67.62,122.61,,90.12
WELL A,3/28/18,66.21,112.08,,96.12
WELL A,3/29/18,57.99,126.99,,86.51
WELL A,3/30/18,67.37,134.53,,100.93
WELL A,3/31/18,62.13,130.7,,110.54
WELL A,4/1/18,66.14,125.38,,97.33
WELL A,4/2/18,70.12,127.82,,102.13
WELL A,4/3/18,51.77,130.81,,98.53
WELL A,4/4/18,74.58,134.49,,93.72
WELL A,4/5/18,59.28,135.83,,92.5
WELL A,4/6/18,62.08,131.07,,97.37
WELL A,4/7/18,64.55,132.28,,98.92
WELL A,4/8/18,68.67,137.49,,102.07
WELL A,4/9/18,64.3,144.29,,107.74
WELL A,4/10/18,78.16,136,,118.46
WELL A,4/11/18,57.52,102.91,,97.03
WELL A,4/12/18,69.9,111.54,,102.07
WELL A,4/13/18,58.18,98.59,,93.25
WELL A,4/14/18,55.31,106.59,,102.07
WELL A,4/15/18,68.23,106.09,,104.59
WELL A,4/16/18,68.27,100.95,,107.74
WELL A,4/17/18,67.07,104.45,,93.25
WELL A,4/18/18,66.37,107.81,,117.2
WELL A,4/19/18,61.81,108.86,,86.95
WELL A,4/20/18,58.9,109.45,,127.28
WELL A,4/21/18,59.53,109.4,,83.17
WELL A,4/22/18,55.33,108.77,,104.59
WELL A,4/23/18,77.22,110.68,,100.81
WELL A,4/24/18,62.32,105.45,,110.89
WELL A,4/25/18,66.23,105.68,,115.94
WELL A,4/26/18,53.69,104,,113.41
WELL A,4/27/18,63.73,103.18,,84.43
WELL A,4/28/18,61.05,102.73,,102.07
WELL A,4/29/18,63.99,104.36,,126.65
